product_id,product_name
107030801,卫生材料及敷料
107030802,牙科粘固剂、牙科填料
107030803,牙科用造型膏及类似制品
107030804,病人医用试剂
107030805,非病人用诊断检验、实验用试剂
107040101,化纤棉绒浆粕
107040102,化纤木浆粕
107040103,化纤用再生聚酯专用料
107040199,其他化学纤维用浆粕
107040201,人造纤维短纤维
107040202,人造纤维长丝
107040301,锦纶纤维
107040302,涤纶纤维
107040303,腈纶纤维
107040304,维纶纤维
107040305,丙纶纤维
107040306,氯纶纤维
107040307,氨纶纤维
107040308,腈氯纶纤维
107040309,PBT纤维
107040399,其他合成纤维
107040401,人造纤维长丝纱
107040402,锦纶加工丝
107040403,涤纶加工丝
107040404,维纶纤维加工丝
107040405,丙纶纤维加工丝
107040499,其他化学纤维加工丝
107050101,橡胶轮胎外胎
107050102,子午线轮胎外胎
107050103,橡胶内胎
107050104,橡胶实心或半实心轮胎
107050105,力车胎
107050106,翻新橡胶轮胎
107050200,橡胶带、管
107050300,橡胶板、杆、型材
107050401,涂胶纺织物
107050402,橡胶粘带
107050499,其他涂胶纺织物、带
107050501,未硫化复合橡胶
107050502,未硫化橡胶制品
107050601,橡胶密封件
107050602,橡胶零附件
107050701,初级形状再生橡胶
107050702,再生胶粉
107050801,橡胶手套
107050802,橡胶制衣着用品及附件
107050803,日用橡胶制品
107050804,医疗、卫生用橡胶制品
107050901,充气橡胶制品
107050902,橡胶减震制品
107051001,硬质橡胶
107051002,硬质橡胶制品
107059900,其他橡胶制品
107060101,塑料薄膜
107060102,塑料板、片
107060103,塑料管
107060104,塑料管附件
107060105,塑料条、棒、型材
107060106,塑料丝、绳、袋及编织品
107060107,泡沫塑料
107060108,塑料人造革、合成革
107060109,塑料包装箱及容器
107060110,塑料零件
107060111,建筑用塑料制品
107060112,日用塑料制品
107060113,降解塑料制品
107060114,再生塑料制品
107060115,塑木（木塑）制品
107060199,其他塑料制品
107060201,塑料粒料
107060299,其他塑料半成品、辅料
107060301,建筑用纤维增强塑料制品
107060302,石化、酿造用纤维增强塑料制品
107060303,机械设备用纤维增强塑料制品
107060304,装饰用纤维增强塑料制品
107060305,交通运输用纤维增强塑料制品
107060306,能源、电力用纤维增强塑料制品
107060307,航空航天用纤维增强塑料制品
107060399,其他纤维增强塑料制品
108010101,硅酸盐水泥熟料
108010102,水泥
108010201,石灰
108010202,熟石膏
108010301,商品混凝土
108010302,水泥混凝土排水管
108010303,水泥混凝土压力管
108010304,钢筋混凝土井管、烟道管，相关钢筋混凝土管
108010305,水泥混凝土电杆
108010306,预应力混凝土桩
108010307,混凝土轨枕及铁道用混凝土制品
108010308,水泥混凝土预制构件
108010309,水泥混凝土制砖、瓦及类似品
108010310,纤维增强水泥制品
108010399,其他水泥混凝土制品
108010401,石膏板
108010402,石膏龙骨，相关石膏制品
108010403,轻质隔墙条板
108010404,轻骨料，相关轻质建筑材料
108010501,砖
108010502,瓦
108010503,建筑砌块
108010601,陶瓷砖
108010602,陶瓷马赛克
108010603,建筑陶瓷装饰物
108010699,其他建筑陶瓷制品
108010701,加工天然石材、石料
108010702,人造石材、石料
108010703,天然石材制成品
108010704,人造石材制成品
108010705,水磨石建筑制成品
108010706,PVC石英砂地板砖
108010799,其他石制品
108010801,沥青和改性沥青防水卷材
108010802,自粘防水卷材
108010803,玻纤胎沥青瓦
108010804,高分子防水卷（片）材
108010899,其他建筑防水卷材及制品
108010901,矿物绝热和吸声材料
108010902,矿物材料制品
108011001,平板玻璃
108011002,特种玻璃
108011003,玻璃陶瓷型材
108011004,玻璃熟料
108011101,光学元件毛坯
108011102,眼镜用光学玻璃坯件
108011103,光学仪器用玻璃
108011199,其他玻璃制光学元件
108011201,玻璃计、量器
108011202,石英玻璃制仪器和器皿
108011203,耐热玻璃制仪器和器皿
108011299,其他玻璃仪器及实验、医疗用玻璃器皿
108011300,玻璃包装容器
108011401,餐饮用玻璃器皿
108011402,盥洗用玻璃器具
108011403,室内及室内装饰用玻璃器具
108011499,其他日用玻璃制品
108011501,玻璃保温容器
108011502,玻璃保温瓶胆
108011600,玻璃纤维及其制品
108011700,玻璃制绝缘子
108011800,未封口玻璃外壳
108011900,工业品用其他玻璃部件
108012001,结构陶瓷制品
108012002,功能陶瓷制品
108012003,生物陶瓷制品
108012004,陶瓷管及管子配件
108012005,瓷绝缘子
108012006,耐火陶瓷制品
108012099,其他技术陶瓷制品
108012101,日用陶瓷餐具
108012102,厨房用陶瓷器具
108012103,盥洗用陶瓷器具
108012104,卫生陶瓷制品
108012105,园林艺术陶瓷制品
108012199,其他日用陶瓷制品
108012201,耐酸陶瓷容器
108012202,食品用陶瓷容器
108012203,药品或化妆品陶瓷容器
108012299,其他运输及盛装货物用陶瓷容器
108012300,其他陶瓷制品
108012401,已加工石棉纤维
108012402,石棉制品
108012501,已加工云母
108012502,云母制品
108012600,耐火材料制品
108012701,石墨制品
108012702,炭制品
108012703,炭素新材料
108012799,其他炭素产品
108012801,固结磨具
108012802,天然石制磨具
108012803,涂附磨具
108012804,超硬材料制品
108012901,天然研磨料
108012902,普通磨料
108012903,超硬材料
108013001,沥青混合物
108013002,泥炭制品
108019901,以废渣生产非金属矿物制品
108020100,生铁
108020200,还原铁
108020300,球墨铸铁
108020401,铸铁管
108020402,铸铁直管
108020403,铸铁空心异型管
108020404,铸铁管附件
108020500,粗钢
108020600,轧制、锻造钢坯
108020701,铁道用钢材
108020702,大型型钢
108020703,中小型型钢
108020704,棒材
108020705,钢筋
108020706,线材（盘条）
108020707,钢板
108020708,热轧薄板
108020709,冷轧薄板
108020710,钢带
108020711,板带
108020712,无缝钢管
108020713,焊接钢管
108020799,其他钢材
108020800,铁合金
108020900,废旧物资冶炼、提纯金属及合金
108030100,铜
108030201,铅
108030202,锌
108030300,镍
108030400,锡
108030500,锑
108030601,氧化铝
108030602,原铝（电解铝）
108030603,再生铝
108030700,镁
108030800,钛
108030900,汞及汞化合物
108031001,镉
108031002,铋
108031003,钴
108031099,其他常用有色金属
108031101,黄金
108031102,白银（银锭）
108031103,铂
108031104,钯
108031105,铑
108031106,铱
108031107,锇
108031108,钌
108031199,其他贵金属
108031201,稀有金属
108031202,单一稀土金属
108031203,混合稀土金属
108031299,其他稀土金属
108031301,碱金属
108031302,碱土金属
108031399,其他碱金属及碱土金属
108031401,常用有色金属合金
108031402,硬质合金
108031403,稀有稀土金属合金
108031404,贵金属合金
108031501,铜材
108031502,铜盘条（电工用铜线坯）
108031503,铜粉及片状粉末
108031601,铝材
108031602,铝盘条（电工用圆铝杆）
108031603,铝粉及铝片状粉末
108031701,铅材
108031702,铅粉及铅片状粉末
108031801,锌材
108031802,锌末、锌粉及锌片状粉末
108031901,镍材
108031902,镍粉及镍片状粉末
108032001,锡材
108032002,锡粉及锡片状粉末
108032101,镁材
108032102,钛材
108032103,镉材
108032104,锑材
108032105,铋材
108032201,金加工材
108032202,银材
108032203,铂加工材
108032204,钯材
108032205,铑加工材
108032206,铱加工材
108032207,锇加工材
108032208,钌加工材
108032299,其他贵金属压延加工材
108032301,包金金属材料
108032302,包银金属材料
108032303,包铂金属材料
108032401,钨加工材
108032402,钼加工材
108032403,钽加工材
108032404,锆加工材
108032405,铌加工材
108032406,镓加工材
108032407,铪加工材
108032408,铟加工材
108032409,铼加工材
108032410,钴加工材
108032411,铍加工材
108032412,铊加工材
108032413,锗加工材
108032414,钒加工材
108032499,其他稀有稀土金属压延加工材
108032500,废弃物资冶炼、提纯有色金属及合金
108040101,钢结构及其产品
108040102,锌制建筑结构体及其部件
108040103,金属结构预制建筑物（活动房屋）
108040201,金属制门及其框架、门槛
108040202,金属制窗及窗框
108040203,金属护栏及类似品
108040301,金属切削机床用切削刀具
108040302,工具系统
108040303,机器用刀具及刀片
108040399,其他金属切削工具
108040401,手工锯
108040402,锉及类似工具
108040403,钳子
108040404,手动扳手及扳钳
108040405,锤子
108040406,螺丝刀
108040407,钻孔或攻丝工具
108040408,切管器及类似手工工具
108040409,白铁剪及类似工具
108040410,打孔冲及类似手工工具
108040411,通用手工具可互换部件
108040412,专用手工具
108040501,农林牧通用金属手工具
108040502,林业、园艺专用工具
108040503,畜牧专用手工具
108040599,其他农林、畜牧用金属工具
108040600,专用刀具及类似器具
108040701,剪刀及类似品
108040702,日常用刀及类似制品
108040703,理发用手工具
108040704,修饰用手工具
108040799,其他刀剪及类似日用金属工具
108040800,喷灯、台钳，相关金属手工具
108040900,集装箱
108041000,金属容器
108041101,铁丝
108041102,钢丝
108041103,铜丝
108041104,铝丝
108041105,铅丝
108041106,锌丝
108041107,镍丝
108041108,锡丝
108041109,钛丝
108041110,镁丝
108041111,金丝
108041112,银丝
108041113,钨丝
108041114,钼丝
108041115,铂丝
108041116,钯丝
108041117,铑丝
108041118,铱丝
108041119,钌丝
108041199,其他金属丝
108041201,钢铁制绳、缆、带
108041202,铜丝绞线、缆、编带
108041203,铝制绞股线、缆、编带
108041204,铅绞线、束或绳
108041299,其他金属制绳、缆
108041301,钢铁丝制品
108041302,铜丝制品
108041303,铝丝制品
108041304,镍丝制品
108041305,锌丝制品
108041399,其他金属丝绳制品
108041401,钢铁制紧固件
108041402,铜制紧固件
108041403,铝制紧固件
108041404,其他金属紧固件
108041405,金属钉
108041501,钢铁制弹簧
108041502,铜弹簧
108041600,锁及其附件
108041700,家具、建筑用金属附件及架座；金属制建筑装饰及其零件
108041801,供暖用散热器（暖气片）
108041802,暖气分布器及零件
108041899,其他散热器及其零件
108041901,保险箱、柜、库门及钱箱
108041902,文件、档案柜
108041903,金属制安全帽
108041999,其他安全、消防用金属制品
108042000,搪瓷制品
108042100,金属制卫生器具
108042200,金属制烹饪炊具
108042300,金属制餐具
108042400,金属制日用杂品
108042500,铸币及贵金属制实验室用品
108042600,金属焊接材料
108042700,金属链条及零件
108049900,其他金属制品
108050000,核燃料
109010101,锅炉、辅助设备、零件
109010102,核反应堆及其零件
109010201,汽车用发动机
109010202,航空器用发动机
109010203,船舶用发动机
109010204,摩托车用发动机
109010205,农用柴油机
109010206,发动机零部件
109010299,其他发动机
109010301,汽轮机
109010302,燃气轮机
109010303,水轮机
109010304,汽轮机、燃气轮机、水轮机零件
109010401,潮汐能源原动机
109010402,风力提水机组
109010403,风力发动机（风车）
109010404,太阳能源原动机
109010499,其他非电力相关原动机
109010501,组合机床
109010502,特种加工机床
109010503,车床
109010504,钻床
109010505,镗床
109010506,铣床
109010507,螺纹加工机床
109010508,磨床
109010509,刨床
109010510,插床
109010511,拉床
109010512,齿轮加工机床
109010513,锯床
109010514,直线移动式动力头机床
109010599,其他金属切削机床
109010601,锻造机及冲压机
109010602,金属加工压力机
109010603,弯曲、折叠、矫直或矫平机床
109010604,剪切机床
109010605,冲床
109010606,冲孔机床
109010607,开槽机床
109010699,其他金属成形机床
109010701,砂轮机
109010702,抛光机床
109010703,台钻
109010704,切断机
109010705,金属拉拔机
109010706,金属丝加工机
109010707,旋锻机
109010708,软管加工机
109010799,其他金属非切削、成形加工机械
109010801,加工中心
109010802,数控金属切削机床
109010803,数控金属成形机床（数控锻压设备）
109010804,机床数控系统
109010900,机床附件及辅助装置
109011001,电焊机
109011002,气体焊接机械
109011003,钎焊机械
109011004,焊接设备用零件
109011101,起重滑车
109011102,手动葫芦
109011103,电动葫芦
109011104,卷扬机及绞盘
109011105,千斤顶
109011106,汽车举升机
109011107,单轨（猫头）小车
109011108,其他轻小型起重设备
109011109,轻小型起重设备配套件
109011201,桥式起重机
109011202,门式起重机（龙门起重机）
109011203,装卸桥
109011204,缆索起重机
109011205,门座起重机
109011206,塔式起重机
109011207,流动式起重机
109011208,桅杆起重机及甲板起重机
109011209,悬臂起重机
109011210,移动式吊运架
109011211,铁路起重机
109011212,浮式起重机
109011213,其他起重机
109011214,起重机专用配套件
109011301,电动（起升）车辆
109011302,内燃叉车
109011303,越野叉车
109011304,其他工业车辆
109011305,工业车辆专用配套件
109011401,输送机械（输送机和提升机）
109011402,装卸机械
109011403,给料机械
109011499,其他连续搬运设备
109011501,电梯
109011502,自动扶梯等连续运载乘客输送机
109011503,升降机
109011504,电梯自动扶梯及升降机专用配套件
109011601,立体（高架）仓库存储系统
109011602,仓储货物堆放架
109011603,灌装码垛系统搬运设备
109011604,机械式停车设备
109011605,机场专用搬运机械
109011606,搬运机械及装置
109011607,其他相关物料搬运设备
109011608,立体仓储及物料搬运设备专用配套件
109011701,泵
109011702,农用水泵
109011703,液体提升机
109011704,泵、液体提升机零件
109011800,气体压缩机
109011901,阀门
109011902,龙头
109011903,阀门、龙头零件
109012001,液压元件
109012002,液压系统及装置
109012003,液压辅件
109012004,液力机械及装置
109012101,气动元件
109012102,气动系统及机械
109012103,气动电磁线圈、气动管件系列
109012199,其他气动装置
109012201,真空镀膜设备
109012202,真空浸渍设备
109012203,真空干燥设备
109012204,真空炉
109012299,其他真空应用设备
109012301,滚动轴承
109012302,滑动轴承
109012303,轴承零配件
109012401,齿轮传动轴
109012402,齿轮
109012403,齿轮传动装置（齿轮箱）
109012404,滚珠、滚子螺杆及传动装置
109012405,飞轮及滑轮
109012406,离合器
109012407,联轴器
109012408,齿轮、传动和驱动部件零件
109012500,密封垫及类似接合衬垫
109012601,炉用燃烧器
109012602,机械加煤机
109012603,工业电炉
109012604,非电热金属处理用炉
109012605,其他电炉
109012606,窑炉
109012607,熔炉
109012608,窑炉、熔炉及电炉用零件
109012701,风机
109012702,工业风扇
109012703,工业用通风罩、循环气罩
109012704,风机、工业风扇用零件
109012801,气体发生器
109012802,制氮设备
109012803,制氢设备
109012804,制氧设备
109012805,稀有气体提取设备
109012806,气体纯化设备
109012807,气体液化设备
109012899,其他气体分离及液化设备
109012901,蒸馏或精馏设备
109012902,发酵、提取设备
109012903,浓缩设备
109012904,干燥、分散、混合设备及类似设备
109012905,热交换装置
109012906,加热设备
109012907,冷却设备
109012999,其他利用温度变化加工机械
109013001,液体过滤、净化机械
109013002,气体过滤、净化机械及装置
109013003,发动机燃油、进气过滤器
109013004,离心机
109013005,离心、过滤、净化机设备及其零件
109013101,工商用制冷设备
109013102,工商用冷藏、冷冻柜
109013103,中央空调冷水/热泵机组
109013104,工商用空调设备
109013105,工商用制冷、空调设备零部件
109013201,风动手提工具
109013202,电动手提式工具
109013203,风动和电动工具零件
109013301,喷枪
109013302,喷涂机
109013303,喷射机械
109013304,喷水器、喷雾器
109013305,喷枪及类似器具零件
109013401,包装容器洗涤及干燥机械
109013402,灌装、装填容器用机械
109013403,容器装封、贴标签及包封机
109013404,包装专用设备零件
109013501,工业用衡器
109013502,商业用衡器
109013503,称重系统
109013504,家用秤
109013505,衡器零配件
109013599,其他衡器（秤）
109013601,铸铁件
109013602,铸钢件
109013603,铜铸件
109013604,铝铸件
109013605,锌铸件
109013606,镁铸件
109013699,其他金属铸件
109013701,锻件
109013702,冲压件、钣金件
109013703,粉末冶金零件
109019900,其他通用设备和零件
109020101,建井设备
109020102,采掘、凿岩设备
109020103,矿山提升设备
109020104,矿物破碎机械
109020105,矿物粉磨机械
109020106,矿物筛分、洗选设备
109020107,矿山用牵引车及其矿车
109020108,矿山设备专用配套件
109020199,其他矿山专用设备
109020201,石油钻井设备
109020202,采油设备
109020203,修井设备
109020204,固井压裂设备
109020205,原油稳定站专用设备
109020206,石油专用工程车辆设备
109020207,石油测井仪器设备
109020208,石油钻井工具
109020209,石油钻探、开采专用设备零件
109020301,挖掘、铲土运输机械
109020302,压实机械
109020303,捣固机（车）
109020304,工程钻机
109020305,桩工机械
109020306,公共工程用机械
109020307,建筑工程用货运自卸车
109020308,混凝土机械
109020309,建筑工程用机械零件
109020401,水泥专用设备
109020402,建筑材料专用窑炉
109020403,平板玻璃制造及深加工机械
109020404,玻璃纤维加工机械
109020405,建筑卫生陶瓷机械
109020406,复合材料成型设备
109020407,非金属矿物混合搅拌机械
109020408,建筑材料制品成型机械
109020409,矿石烘干机
109020410,石材加工机床
109020411,建筑材料及制品专用机械零件
109020501,玻璃制品制造机械
109020502,玻璃材料加工机床
109020503,日用陶瓷制品成型机械
109020504,玻璃、陶瓷制品专用设备零件
109020601,金属冶炼设备
109020602,铸造机械
109020603,金属轧制设备
109020604,冶金专用有轨车辆
109020605,冶金专用设备配套件
109020699,其他冶金专用设备
109020701,塔类设备
109020702,反应器（釜）
109020703,化工专用炉
109020704,混合搅拌设备
109020705,化工用液体运送机械
109020801,橡胶前加工机械
109020802,橡胶初加工机械
109020803,炼胶机械
109020804,橡胶挤出机
109020805,橡胶压延机械
109020806,橡胶注射机
109020807,橡胶成型压力机
109020808,橡胶硫化设备
109020809,再生橡胶设备
109020810,裁切橡胶专用机械
109020811,橡胶制品卷绕、包覆机械
109020812,橡胶干燥、去水、刺孔机械
109020813,橡胶制品加工机械
109020814,橡胶专用生产设备零件
109020901,注塑机
109020902,挤塑机
109020903,吹塑机
109020904,塑料成型机械
109020905,塑料破碎、研磨、筛选、均化机械
109020906,塑料二次加工机械
109020907,塑料加工辅助机械或装置
109020908,连续混炼挤出造粒机
109020909,塑料加工专用设备零件
109021001,木工机床
109021002,木质板材挤压加工机械
109021003,木材处理及制品加工机械
109021004,木材加工机械用零件、附件
109021101,金属铸造用型箱、型模底板
109021102,金属、硬质合金用模具
109021103,玻璃制品用模具
109021104,矿物材料用模具
109021105,塑料用模具
109021106,橡胶用模具
109021107,模架、模具标准件
109021199,其他模具
109021200,硬质材料加工机床及其零件
109021300,非金属相关成型、加工机械
109021401,烹煮、调制、腌制食品设备
109021402,食品用烤炉及烘箱
109021403,糕点、米面食品类加工专用机械
109021404,糖果生产专用机械
109021405,可可及巧克力生产专用机械
109021406,调味食品加工机械
109021499,其他食品制造机械
109021501,乳品分离、搅拌加工机械
109021502,乳品加热及冷却设备
109021599,其他乳品加工机械
109021601,原料压榨、轧碎机械
109021602,酿酒设备
109021603,制酒、饮料加热及冷却设备
109021604,醋化机械设备（制醋用）
109021699,其他酒及饮料加工机械
109021701,烟草加工机械
109021702,采盐及盐加工机械
109021801,制糖机械
109021802,屠宰及肉制品加工机械
109021803,油脂加工机械
109021804,水果、坚果或蔬菜加工机械
109021805,薯类加工机械
109021806,食用菌生产机械
109021807,养蚕机械
109021808,淀粉加工机械
109021809,水产品加工机械
109021901,饲料粉碎机（饲料专用设备）
109021902,配制、加工饲料用机械
109022001,食品生产设备零件
109022002,乳品加工机械零件
109022003,酒及饮料加工机械零件
109022004,烟草加工及制作机械零件
109022005,谷物磨粉工业用机械零件
109022099,其他食品加工专用设备零件
109022101,制浆设备
109022102,造纸机
109022103,纸或纸板整理机械
109022104,纸制品生产专用机械
109022105,纸浆、造纸及纸制品机械零件
109022201,印前设备
109022202,印刷机设备
109022203,装订机械
109022204,印刷包装机械
109022205,印刷用辅助机械
109022206,印刷、装订机械零件
109022301,光盘复制生产设备
109022302,录音带、录像带复制生产设备
109022303,软磁盘复制生产设备
109022304,感光胶片生产设备
109022305,感光纸及类似品生产设备
109022306,摄影、复印化学制剂生产设备
109022399,其他信息化学品生产设备
109022401,化学药原料药生产设备
109022402,饮片生产机械
109022403,制药专用粉碎机械
109022404,药品专用包装机械
109022405,制剂生产设备
109022406,药物检测设备及仪器
109022407,脏器生化制药机械
109022501,玻壳加工机械
109022502,灯丝、灯头玻璃零件加工机械
109022503,灯泡及类似品封装机
109022504,灯泡及类似品封装机零件
109022601,合成洗涤剂专用设备
109022602,肥皂成型专用设备
109022603,牙膏、化妆品、香精、香料专用设备
109022604,火柴专用生产设备
109022699,其他日用化工专用设备
109022701,搪瓷制品生产设备
109022702,文教体育用品专用机械
109022703,日用杂品生产专用设备
109022801,化学纺织纤维加工专用机械
109022802,棉纺前纺设备
109022803,毛、麻预处理机械
109022804,丝、绢预处理机械
109022805,纺织纤维梳理机
109022806,精梳机械
109022807,成条、针梳机
109022808,粗纱机
109022809,细纱机
109022810,纺织纱线处理机械
109022811,织造准备设备
109022812,织机
109022813,针织机械
109022814,非织造机械
109022815,纺织废料回用、处理设备
109022816,印染机械
109022817,织造辅助机械及装置
109022818,纺织机械及其辅助机械零件、附件
109022901,生皮处理机械
109022902,皮革鞣制加工机械
109022903,皮革制品制作机械
109022904,毛皮及其制品制作及修理机械
109022905,生皮、皮革处理、鞣制及加工机械零件
109023001,缝纫机及其零件
109023002,服装裁剪定型设备
109023003,羽绒加工设备
109023004,制帽机械
109023101,电机、变压器专用生产机械
109023102,电线、电缆专用生产机械
109023103,电器绝缘材料设备
109023104,电池生产专用设备
109023199,其他电工机械专用设备
109023201,半导体材料、器件及集成电路生产设备
109023202,制版设备
109023203,掩模修补设备
109023204,芯片制造设备
109023205,封装测试设备
109023206,检测设备
109023207,电子元件及机电组件生产设备
109023208,电子真空器件生产设备
109023209,平板显示器件（FPD）生产设备
109023210,净化设备及类似设备
109023211,环境模拟和可靠性设备
109023212,电子整机装联设备
109023299,其他电子工业专用设备
109023301,金属表面处理机械
109023302,电解设备及装置
109023303,电镀设备及装置
109023399,其他金属处理机械
109023400,航空、航天设备，相关专用设备
109023501,拖拉机
109023502,特种结构拖拉机
109023503,农林用自装或自卸式挂车
109023601,土壤耕整机械
109023602,种植施肥机械
109023603,田间管理机械
109023604,收获机械
109023605,收获后处理机械
109023606,设施农业设备
109023607,农田基本建设机械
109023608,喷灌机械设备
109023609,园艺、草坪专用机械
109023701,林地清理机械
109023702,造林机械
109023703,营林机械
109023704,风力灭火机具
109023705,竹木采集机械
109023706,木材运输机械
109023707,木生产专用工具
109023801,草原建设机械
109023802,饲料（草）加工机械设备
109023803,畜牧饲养机械
109023804,畜产品采集加工机械设备
109023805,养蜂设备
109023899,其他畜牧机械
109023901,渔业养殖机械
109023902,捕捞机械
109023903,鱼货起卸设备
109023904,渔业织网机械
109023905,网片处理机械
109023999,其他渔业捕捞养殖机械
109024001,碾米机
109024002,磨粉（浆）机械
109024003,茶叶加工机械
109024004,纺织纤维初加工机械
109024005,农产品清洁、分选机械
109024006,农用包装机械
109024007,竹、藤、棕、草材料制品加工机械
109024099,其他农产品初加工机械
109024100,农林牧渔机械零配件
109024201,医用X射线设备
109024202,X射线附属设备及部件
109024203,医用α、β、γ射线应用设备
109024204,医用超声诊断、治疗仪器及设备
109024205,医用电气诊断仪器及装置
109024206,医用激光诊断、治疗仪器及设备
109024207,医用高频仪器设备
109024208,微波、射频、高频诊断治疗设备
109024209,中医诊断、治疗仪器设备
109024210,病人监护设备及器具
109024211,临床检验分析仪器及诊断系统
109024212,医用电泳仪
109024213,医用化验和基础设备器具
109024301,牙钻机
109024302,口腔综合治疗设备
109024303,牙钻机配件
109024304,牙科手机
109024305,洁牙、补牙设备
109024306,口腔综合治疗设备配件
109024307,口腔科手术器械
109024308,口腔治疗用器械
109024401,热力消毒设备及器具
109024402,气体消毒灭菌设备
109024403,特种消毒灭菌设备
109024404,医用消毒灭菌器具
109024501,诊断专用器械
109024502,内窥镜
109024503,注射穿刺器械
109024504,眼科专用仪器及器具
109024505,兽医专用仪器及机械
109024506,外科手术器械
109024507,手术室、急救室、诊疗室设备及器具
109024508,中医治疗器具
109024599,其他医疗、外科及兽医用器械
109024601,机械治疗器具
109024602,电疗仪器
109024603,光谱辐射治疗仪器
109024604,透热疗法设备
109024605,磁疗设备
109024606,离子电渗治疗设备
109024607,眼科康复治疗仪器
109024608,水疗仪器
109024609,低温治疗仪器
109024610,医用刺激器
109024611,体外循环设备
109024612,婴儿保育设备
109024613,医院制气供气设备及装置
109024614,呼吸器具
109024615,防毒面具
109024616,医用低温设备
109024701,矫形器具
109024702,穿戴或植入式人造人体器官
109024703,助听器
109024704,心脏起搏器
109024705,植入人体支夹（器）
109024706,有创医用传感器（植入体内）
109024799,其他假肢、人工器官及植（介）入器械
109024801,手术台床
109024802,病床及相关医用家具
109024803,医用家具零件
109024901,大气污染防治设备
109024902,水质污染防治设备
109024903,固体废弃物处理设备
109024904,噪音与振动控制设备
109024905,放射性污染防治和处理设备
109025001,地质钻探机
109025002,实验室选矿制样设备
109025003,专用勘探设备
109025099,其他地质勘查专用设备
109025101,邮资机
109025102,邮政分拣机
109025103,信件处理机械
109025104,邮政计费、缴费设备
109025105,邮政专用器材
109025201,自动售货机、售票机
109025202,餐饮服务用机械
109025203,理发用椅
109025204,自动擦鞋器
109025205,洗衣店用洗衣机械
109025206,焚尸炉
109025299,其他商业、饮食、服务专用设备
109025301,消防自动系统
109025302,灭火器
109025303,灭火器零件
109025304,灭火器用装配药及灭火弹
109025305,消防、防爆专用手工工具
109025306,消防设备附件
109025307,警棍及类似警用器械
109025308,取证鉴定专用器材
109025309,安全检查仪器
109025310,监控电视摄像机
109025311,防盗、防火报警器及类似装置
109025401,道路交通安全管制设备
109025402,铁道电气交通管理设备
109025403,内河航道、港口用交通管制设备
109025404,飞机场用电气交通管理设备
109025499,其他交通安全及管制专用设备
109025501,地平线开凿机系统
109025502,清淤机械
109025503,水利专用机械
109025504,自来水生产专用设备
109025601,工业机器人
109025602,机械式遥控操作装置（遥控机械手）
109025603,具有独立功能专用机械
109029900,其他专用设备及零部件
109030101,铁路机车
109030102,动车组
109030103,城市轨道车辆
109030104,铁路客车
109030105,铁路货车
109030106,铁路特殊用途车辆
109030200,工矿有轨专用车辆（窄轨机车车辆）
109030300,铁路机车车辆配件及零件
109030400,铁路专用设备及器材、配件
109030501,乘用车
109030502,客车
109030503,载货汽车
109030504,半挂牵引车
109030601,排气量在1.0升以下（含1.0升）的乘用车底盘（车架）改装、改制的车辆
109030602,排气量在1.0升以上至1.5升（含1.5升）的乘用车底盘（车架）改装、改制的车辆
109030603,中轻型商用客车底盘（车架）改装、改制的车辆
109030699,其他改装汽车
109030701,三轮运输车
109030702,其他低速载货汽车
109030801,汽车车身
109030802,挂车、半挂车
109030803,挂车及半挂车零件
109030900,电动汽车
109031001,机动车（汽车）零配件
109031002,汽车底盘车架、车身及其零配件
109031100,汽车底盘
109031201,摩托车，排气量在250毫升以下（不含250毫升）
109031202,摩托车，排气量是250毫升以上（含250毫升）
109031300,摩托车零部件及配件
109031401,两轮脚踏自行车
109031402,三轮脚踏自行车
109031403,特种脚踏自行车
109031404,脚踏自行车零件
109031500,残疾人用车
109031600,助动自行车及其零件
109031700,休闲专用车及其零附件
109031801,机动货船
109031802,机动客船
109031803,机动渔船
109031804,机动工程（工作）船
109031805,其他机动船
109031806,非机动船
109031900,非金属船舶
109032000,游艇
109032101,船用甲板机械
109032102,船舶自动化、检测、监控系统
109032103,船舶专用设备
109032104,船用环保设备
109032105,海上救生设备
109032106,船用配套设备零件
109032200,船用推进器及螺旋桨、锚制品
109032301,航标器材
109032302,浮动结构体、浮式装置
109032303,海洋石油浮动工程结构物
109032401,民用飞机及直升机
109032402,无动力航空器
109032403,航空器发射、甲板停机装置及地面飞行训练装置
109032404,航空器零件
109032501,航天器及其运载工具
109032502,航天器及其运载工具零件
109032601,潜水装备
109032602,潜水水下作业用装备
109032603,潜水服
109032604,水下潜器
109032701,发光标志及类似品及其零件
109032702,金属制地名牌、号码及类似标志
109032801,手推车
109032802,畜力拖曳车辆
109032803,非机械驱动车辆零件
109040101,交流发电机
109040102,直流发电机
109040201,发电机组
109040202,内燃发电机组
109040203,旋转式变流机
109040204,电机及发电机组专用零件
109040301,直流电动机
109040302,交流电动机
109040303,交直流两用电动机
109040304,小功率电动机
109040305,微电机
109040306,与内燃机配用发电机
109040307,电动机零件
109040399,其他电机
109040401,变压器
109040402,互感器
109040403,静止式变流器
109040404,电抗器
109040405,电感器
109040406,变压器、整流器和电感器零件
109040501,电力电容器
109040502,电力电容器成套装置
109040503,电力电容器零件
109040601,全封闭组合电器（GIS）
109040602,六氟化硫断路器
109040603,敞开式组合电器
109040604,隔离开关
109040605,接地开关
109040701,高压电路开关、保护电器装置
109040702,低压开关、保护控制装置
109040703,电路连接装置
109040704,电力控制或电力分配装置
