product_id,value,n_units_raw,n_units_std,n_dims,n_units_phys,dom_unit,dom_dim,dom_share
107030402,2684222111.72,215,15,8,2,盒,CONTAINER,0.8459
103030704,2683016223.7400045,263,23,12,4,箱,CONTAINER,0.5527
107022304,2670813154.599989,186,16,8,2,个,COUNT,0.6411
109040302,2655567370.89,70,18,11,4,个,COUNT,0.9706
103011107,2643729883.920002,253,17,9,3,UNKNOWN,UNKNOWN,0.2365
108031901,2600357460.47,38,10,9,4,千克,MASS,0.9679
103030600,2573053271.54,148,18,10,3,箱,CONTAINER,0.3308
109011401,2552318330.67,92,18,10,4,个,COUNT,0.6808
105010302,2549425455.999999,73,19,11,5,个,COUNT,0.8423
102040301,2526488311.819999,22,8,8,3,千克,MASS,0.6779
103030705,2524295982.230001,209,16,9,3,箱,CONTAINER,0.6013
109051905,2523476087.2599983,95,19,12,5,个,COUNT,0.5786
103030302,2523117871.0800004,131,18,10,4,箱,CONTAINER,0.7818
109010503,2501158493.0700097,92,19,11,5,个,COUNT,0.974
109010804,2501097004.899998,61,16,10,4,个,COUNT,0.5847
104010599,2500636211.98,135,19,11,5,个,COUNT,0.4812
304080400,2491252935.0500007,106,22,14,6,UNKNOWN,UNKNOWN,0.668
107021502,2485099421.5900006,124,20,11,5,千克,MASS,0.6077
109010802,2473234488.5500016,77,19,12,4,个,COUNT,0.9276
109031300,2470599117.119999,75,21,13,5,个,COUNT,0.7498
109023299,2463538813.7400007,120,24,13,6,个,COUNT,0.6008
109010900,2454602774.3399963,216,23,13,6,个,COUNT,0.6911
201020000,2453124589.719999,116,27,14,6,千克,MASS,0.7921
107040403,2448800770.6499996,37,11,9,5,千克,MASS,0.9894
103030801,2448711967.899999,170,15,8,2,千克,MASS,0.7736
107021399,2444046514.8800006,107,20,11,5,千克,MASS,0.8738
103020303,2432462196.440001,392,20,9,3,箱,CONTAINER,0.4414
104010507,2430560847.5199986,177,21,11,5,个,COUNT,0.7416
109041707,2427437469.829991,69,22,13,6,个,COUNT,0.9346
304030102,2417691063.5599995,133,25,13,5,UNKNOWN,UNKNOWN,0.4942
103020101,2411814982.890001,352,22,12,5,个,COUNT,0.2245
109013602,2407432052.2500005,108,20,12,5,千克,MASS,0.491
104020124,2399999008.4199924,117,18,10,4,个,COUNT,0.8765
109050601,2393851631.350001,98,21,13,5,个,COUNT,0.8929
107021406,2381816053.7000012,74,19,11,5,千克,MASS,0.9783
107020404,2372643905.19,16,9,5,2,千克,MASS,0.9969
109011903,2351556041.980001,295,24,14,6,个,COUNT,0.7772
101010399,2345222292.52,115,23,13,6,千克,MASS,0.7049
107030201,2337749371.5800004,56,14,8,2,瓶,CONTAINER,0.3796
108010201,2336465916.760003,64,22,11,5,千克,MASS,0.9716
103010203,2335579983.299999,167,18,10,4,千克,MASS,0.7525
108020701,2314622067.6899996,72,20,11,5,千克,MASS,0.7261
108012104,2280783041.3,123,21,13,6,个,COUNT,0.5705
109050104,2279962144.5699997,27,10,8,4,套,SET,0.9315
108030800,2261350097.769999,35,12,9,4,千克,MASS,0.9848
103020103,2259181704.5899997,341,21,11,5,盒,CONTAINER,0.2637
103030901,2258897338.44,58,17,9,3,瓶,CONTAINER,0.5986
109012408,2256604249.4899993,129,23,13,6,个,COUNT,0.7092
107050602,2251491263.510002,147,23,12,6,个,COUNT,0.7791
107021507,2237854246.2900004,285,26,13,6,千克,MASS,0.4971
109010102,2232185170.24,65,19,10,4,UNKNOWN,UNKNOWN,0.9178
107020901,2221782896.720003,119,24,13,5,千克,MASS,0.9077
104010699,2218451625.7999983,266,24,12,6,千米,LENGTH,0.318
108041301,2198962129.32,145,21,11,5,千克,MASS,0.6572
107022201,2182301694.5400014,205,19,10,4,箱,CONTAINER,0.5691
109020108,2181056015.009997,162,23,14,6,个,COUNT,0.714
108010308,2173208693.5299997,81,18,11,5,立方米,VOLUME,0.4172
109023209,2169787299.950017,71,17,10,4,个,COUNT,0.9493
109012701,2169691241.1199994,101,22,13,6,个,COUNT,0.8238
108040201,2158694320.270001,160,23,14,6,个,COUNT,0.4367
109050102,2157836593.100001,48,16,10,3,套,SET,0.7012
108041404,2156902776.5899982,245,25,14,6,个,COUNT,0.7853
109012101,2154193487.4599957,177,25,14,6,个,COUNT,0.8948
107022101,2146721180.2199974,181,21,12,5,千克,MASS,0.8218
109030400,2137108087.43,117,25,14,6,个,COUNT,0.6229
108041103,2133945765.800001,63,17,11,5,千克,MASS,0.9391
107020113,2129767424.670001,41,15,9,4,千克,MASS,0.9964
109020901,2119359778.36,58,15,11,4,个,COUNT,0.9493
107020401,2117442040.129998,38,14,8,3,千克,MASS,0.9974
102050299,2104027589.79,82,21,12,5,千克,MASS,0.4774
109011302,2094743129.9299998,99,23,11,4,个,COUNT,0.9763
108042600,2084751107.9599988,203,22,12,5,千克,MASS,0.8542
105020104,2079556715.6299982,188,23,13,6,个,COUNT,0.6211
109021105,2077540169.67,119,25,13,6,套,SET,0.5719
107030405,2077284026.1200006,37,10,5,2,个,COUNT,0.561
105010599,2076286476.160001,97,24,13,5,立方米,VOLUME,0.4741
105020106,2068587419.4099991,115,21,12,6,个,COUNT,0.5926
109051800,2054774731.0800052,93,18,11,4,个,COUNT,0.8463
108010503,2052249674.7699983,60,17,11,5,立方米,VOLUME,0.7654
301010299,2048642545.5900004,88,24,13,5,UNKNOWN,UNKNOWN,0.4144
108010403,2041588395.4399993,113,23,13,5,立方米,VOLUME,0.3927
104010103,2034982744.8899975,129,20,11,5,千克,MASS,0.8205
108010801,2026557835.5099986,56,16,11,5,千克,MASS,0.5213
109052000,2016172360.349999,118,20,10,3,个,COUNT,0.8734
305030000,2001072258.9900012,142,26,13,5,UNKNOWN,UNKNOWN,0.5517
109012402,1986032786.5799997,91,18,11,5,个,COUNT,0.8511
306049900,1977260876.99,21,12,8,2,UNKNOWN,UNKNOWN,0.5905
107030499,1966059143.1799994,141,15,7,2,盒,CONTAINER,0.5952
108011300,1947407261.1899996,109,21,11,5,个,COUNT,0.8395
107021403,1945525468.82,75,19,11,5,千克,MASS,0.9811
109042102,1939250040.670001,68,19,12,5,个,COUNT,0.952
109041502,1935617647.7799997,56,16,10,4,个,COUNT,0.9832
109042402,1927455984.1900005,116,24,12,4,个,COUNT,0.4816
107050601,1924859705.400004,280,25,13,6,个,COUNT,0.8173
307059900,1894682431.5099998,182,30,15,6,UNKNOWN,UNKNOWN,0.5392
107021413,1888644289.9000008,78,19,11,5,千克,MASS,0.9886
304060201,1887846060.970001,38,15,11,4,UNKNOWN,UNKNOWN,0.6655
304010402,1879795639.9299998,39,15,12,4,UNKNOWN,UNKNOWN,0.8293
107022203,1872497118.3999999,130,18,11,5,千克,MASS,0.9575
109040901,1870344778.029999,96,19,10,4,千克,MASS,0.8294
108040103,1868909026.6999993,100,21,12,5,平方米,AREA,0.4078
109040399,1863767384.3799992,96,22,13,6,个,COUNT,0.9023
104010401,1859451898.249999,44,16,10,4,千克,MASS,0.8942
109030103,1853758055.2600012,44,17,11,5,OTHER,OTHER,0.4141
104030399,1846665667.3399699,101,17,11,5,个,COUNT,0.8783
104020102,1844794386.8499985,121,15,10,4,个,COUNT,0.3179
108010399,1837639020.0700002,90,19,11,5,千克,MASS,0.4276
103010401,1822988982.8399973,79,15,8,2,千克,MASS,0.3439
109041503,1812426670.839998,50,21,11,5,个,COUNT,0.924
104020115,1792251431.730001,49,10,9,3,个,COUNT,0.9814
108041501,1784364545.5800009,183,17,9,3,个,COUNT,0.8181
101010199,1776303972.36,174,26,14,6,千克,MASS,0.7573
103020302,1761279412.7100003,213,16,10,4,千克,MASS,0.2232
104011201,1753428050.9900005,95,18,11,5,千克,MASS,0.4418
109042409,1746789096.449998,130,22,13,6,个,COUNT,0.8017
107030207,1742150328.0900009,325,15,8,3,盒,CONTAINER,0.8192
109011402,1736395798.19,55,19,12,5,个,COUNT,0.9701
106040199,1723604048.7999601,390,25,13,5,个,COUNT,0.6624
102040105,1716774035.499998,24,10,9,4,千克,MASS,0.9985
109050299,1716382709.280001,57,18,11,4,套,SET,0.5866
108020300,1696539002.23,60,17,10,5,千克,MASS,0.6884
103030703,1695734873.7300003,282,16,9,3,箱,CONTAINER,0.4017
104011204,1691322221.6900003,69,19,12,6,千克,MASS,0.6746
104010602,1681628047.1500003,198,20,11,5,个,COUNT,0.6787
109020199,1681184798.7300003,117,23,13,6,个,COUNT,0.7012
107020207,1679280093.5900002,30,12,8,4,千克,MASS,0.9978
304040901,1676073481.2500014,78,20,10,2,UNKNOWN,UNKNOWN,0.5535
107020115,1674052136.1399994,87,16,9,4,千克,MASS,0.956
102040107,1668758536.9199996,46,18,11,5,千克,MASS,0.9755
104011102,1667752885.61,178,20,11,5,个,COUNT,0.3553
102020102,1666634112.9299996,57,18,10,5,千克,MASS,0.9768
106050204,1659484088.05,47,12,9,2,千克,MASS,0.4449
501010100,1653480138.19,35,17,14,6,平方米,AREA,0.7011
102059900,1651588741.619999,74,19,11,5,千克,MASS,0.824
304040702,1649465537.230001,134,25,13,5,UNKNOWN,UNKNOWN,0.38
103020201,1645519859.0600002,378,18,10,4,箱,CONTAINER,0.439
107020210,1642071881.660001,43,12,7,3,千克,MASS,0.9831
106010502,1638714715.9400058,448,28,13,5,个,COUNT,0.3122
107040301,1637147471.869999,68,15,9,5,千克,MASS,0.9783
109042501,1635021678.2700016,77,19,11,5,个,COUNT,0.9227
109040301,1634056421.679999,44,13,11,5,个,COUNT,0.5575
107020240,1631366080.76,10,4,2,1,千克,MASS,0.9999
109061802,1627504317.8099997,30,9,8,3,个,COUNT,0.9552
109060307,1614645782.1800015,118,21,12,5,个,COUNT,0.7308
107010110,1612751000.1599998,55,18,11,5,千克,MASS,0.9228
101020202,1606462748.45,114,22,12,6,立方米,VOLUME,0.5927
102040302,1595358360.0300012,48,19,11,6,千克,MASS,0.948
107010202,1582354760.8799992,71,21,13,6,千克,MASS,0.9337
501029900,1578442247.5599995,58,16,12,5,UNKNOWN,UNKNOWN,0.5791
107021702,1574362114.64,22,10,8,3,千克,MASS,0.9855
109024902,1571353253.47,82,19,11,5,套,SET,0.5295
107040307,1570335581.5600014,23,11,8,4,千克,MASS,0.9969
109031201,1569602432.4199998,37,8,8,3,个,COUNT,0.995
109041002,1565774519.42,84,18,10,4,千米,LENGTH,0.5456
109022818,1557424616.04,165,22,12,6,个,COUNT,0.8088
109024599,1550128734.1400006,103,22,12,5,个,COUNT,0.742
109011704,1549403799.1299965,140,23,13,6,个,COUNT,0.8083
109051202,1548103764.309997,87,21,12,4,个,COUNT,0.8302
107020307,1547148343.6600006,48,15,9,5,千克,MASS,0.9874
107060104,1544665661.5599976,353,22,11,5,个,COUNT,0.7166
107022500,1539909996.8500004,95,21,12,5,千克,MASS,0.9773
105010503,1535297327.4899986,50,14,11,5,个,COUNT,0.7272
301050202,1516933849.8899994,58,17,12,4,千克,MASS,0.6451
106010199,1510119753.859998,112,25,13,6,千克,MASS,0.8649
301040101,1507136781.9299998,11,8,8,4,千克,MASS,0.9602
107030407,1504967554.78,110,13,7,2,盒,CONTAINER,0.8814
104030702,1499142051.19,28,9,8,3,千克,MASS,0.9832
501020200,1476990802.0900028,42,15,11,4,UNKNOWN,UNKNOWN,0.3185
107050402,1465961671.1500006,301,24,13,6,卷,CONTAINER,0.3917
106040201,1464345472.5000074,363,23,10,4,个,COUNT,0.6083
108010501,1459250514.7999995,82,20,12,5,个,COUNT,0.5323
102050102,1455624420.9399972,66,19,11,5,千克,MASS,0.9502
109040601,1454911951.0299997,51,16,10,4,套,SET,0.4751
103010801,1453950559.339999,183,17,10,4,个,COUNT,0.5836
201010000,1448976375.4599998,152,26,14,6,千克,MASS,0.6995
109030699,1440991237.17,44,16,10,4,个,COUNT,0.9527
109021107,1436957118.620002,178,22,11,5,套,SET,0.4497
108041600,1435248510.2400017,193,22,12,6,个,COUNT,0.7234
107020802,1434828355.3400002,227,20,11,5,千克,MASS,0.7844
103021001,1430435529.739999,97,18,10,3,千克,MASS,0.9221
108032201,1427687264.9999998,37,11,9,3,千克,MASS,0.7629
304040301,1424480433.97,40,12,9,2,UNKNOWN,UNKNOWN,0.8109
109031600,1419218817.0899992,48,16,10,4,个,COUNT,0.8492
109050304,1414102607.560001,75,20,12,4,个,COUNT,0.7147
107030699,1413527282.2300005,129,17,9,3,盒,CONTAINER,0.3665
107020220,1413346638.2200003,34,14,8,4,千克,MASS,0.9908
105010399,1411785342.1999996,96,22,12,5,个,COUNT,0.5098
105010504,1410283226.0499997,82,20,11,5,平方米,AREA,0.7013
101010105,1406754247.06,174,30,15,6,千克,MASS,0.7331
108010902,1402605577.6899998,105,23,12,5,千克,MASS,0.7067
106040604,1397747741.0299988,100,18,10,4,个,COUNT,0.8465
109051501,1390934893.5100007,60,13,9,3,个,COUNT,0.8584
109024503,1389225398.22,87,16,9,3,个,COUNT,0.7816
107020107,1387181316.8099988,53,16,9,5,千克,MASS,0.9626
105010604,1381317624.2499998,111,18,12,5,个,COUNT,0.7844
104020110,1379073288.3400023,53,14,10,4,个,COUNT,0.9699
104010202,1374077113.9200008,61,19,11,5,千克,MASS,0.9377
109013202,1369816543.3,126,18,10,4,个,COUNT,0.9281
109024201,1366345380.1199994,45,17,9,2,套,SET,0.5487
303010100,1357857511.5500011,56,16,12,4,UNKNOWN,UNKNOWN,0.3096
109040305,1355206012.7399979,44,10,9,3,个,COUNT,0.9678
303020100,1354286454.9800007,36,11,8,1,UNKNOWN,UNKNOWN,0.5879
109062799,1349784981.860003,187,26,13,5,个,COUNT,0.8244
102040202,1349727033.4399998,25,9,6,3,千克,MASS,0.9878
304070102,1342205518.1199992,25,10,8,1,UNKNOWN,UNKNOWN,0.9388
108012101,1340070480.5299993,152,21,11,5,个,COUNT,0.4722
108040202,1337139349.1600008,96,20,13,6,平方米,AREA,0.5678
109024507,1332006757.1700008,111,21,10,4,个,COUNT,0.632
104011203,1330852207.820001,72,14,10,4,个,COUNT,0.3803
107010106,1327842160.5299997,146,23,11,5,千克,MASS,0.797
109060203,1319818286.2099988,82,18,10,3,个,COUNT,0.7851
105020299,1315006197.5599992,153,24,13,5,个,COUNT,0.5874
109024211,1311497237.7599998,86,21,10,3,个,COUNT,0.5498
104020108,1311266759.7999992,55,15,10,3,个,COUNT,0.9801
109013699,1309330754.3400009,116,21,12,4,个,COUNT,0.4389
109051105,1308607022.4599986,45,14,10,4,个,COUNT,0.9292
101030305,1305885880.21,38,13,9,5,千克,MASS,0.9664
109041102,1305814156.3800004,153,20,11,5,个,COUNT,0.541
109040405,1303161893.7799983,47,10,9,4,个,COUNT,0.9822
109042002,1297291051.0299969,54,13,8,3,个,COUNT,0.9877
109060299,1297069478.5700004,132,24,13,6,个,COUNT,0.6766
108040203,1294434033.2399995,127,22,12,6,千米,LENGTH,0.2275
107010112,1293791393.4100013,75,20,11,5,千克,MASS,0.9672
101020299,1293674549.2799993,95,23,12,6,立方米,VOLUME,0.5445
108010701,1293156666.49,80,19,12,6,平方米,AREA,0.3532
108011002,1289808127.41,98,19,11,5,个,COUNT,0.3864
106010103,1289391546.2600007,59,20,11,5,千克,MASS,0.9658
108031203,1286778778.2999995,50,14,9,3,千克,MASS,0.9526
303020200,1286369284.7399998,58,18,11,3,UNKNOWN,UNKNOWN,0.2939
109011001,1284650678.1000001,97,21,12,5,个,COUNT,0.7903
109011902,1281856511.0500004,108,19,11,5,个,COUNT,0.692
102050502,1279174890.78,40,17,10,5,千克,MASS,0.9695
109051001,1279037401.0500004,81,20,11,4,个,COUNT,0.4769
304040703,1277848481.6599998,97,23,14,5,次,SERVICE,0.4175
109020102,1273410949.4100008,63,19,11,4,个,COUNT,0.9302
109030803,1272468158.4299989,77,21,11,5,个,COUNT,0.7965
109023400,1269248027.6100001,46,16,10,3,个,COUNT,0.9134
104010402,1263925320.11,44,14,10,4,千米,LENGTH,0.7988
109011004,1260903000.3699982,168,23,14,6,个,COUNT,0.6286
108020200,1251096607.5100007,55,14,10,4,千克,MASS,0.9754
109041899,1246817527.3399997,65,18,11,4,个,COUNT,0.7766
103021002,1244739667.4799988,53,18,10,4,千克,MASS,0.9905
108041899,1240970559.2,77,22,12,5,个,COUNT,0.8259
105010199,1217587038.4900005,77,20,12,5,立方米,VOLUME,0.7049
107020110,1210795656.36,40,13,7,3,千克,MASS,0.9882
107021306,1210462581.9700003,101,18,11,5,千克,MASS,0.8845
107020602,1204601837.2600002,61,17,9,3,千克,MASS,0.8231
107021203,1200373318.8000007,211,20,11,5,个,COUNT,0.3821
106051204,1198936954.7699907,274,25,12,5,个,COUNT,0.6886
106040109,1183453340.8299997,298,20,11,5,千克,MASS,0.6966
109013604,1177991607.3500001,60,18,12,5,个,COUNT,0.7684
109023001,1177259841.98,138,24,13,6,个,COUNT,0.8042
306030199,1174010101.0099995,18,11,7,1,UNKNOWN,UNKNOWN,0.3898
109020602,1173035895.77,74,21,13,6,个,COUNT,0.5299
109013101,1172426506.2199993,88,23,12,5,个,COUNT,0.6257
108012702,1171654348.79,54,19,11,5,千克,MASS,0.9701
106010507,1163644373.5500016,236,29,14,6,个,COUNT,0.587
109050204,1162391281.1700003,96,19,12,5,个,COUNT,0.6978
109040307,1157749377.6700015,68,16,10,4,个,COUNT,0.7001
106050902,1152144827.8700008,47,14,9,3,UNKNOWN,UNKNOWN,0.4224
109052202,1149078067.240003,45,12,9,3,个,COUNT,0.937
108042400,1148266615.8499956,252,22,12,6,个,COUNT,0.7408
105010201,1133247214.4599998,90,22,11,5,立方米,VOLUME,0.348
108030500,1127880766.6999998,25,11,9,4,千克,MASS,0.9916
107060105,1122107591.5999987,143,19,11,5,千克,MASS,0.5537
108010305,1116017010.4600003,44,16,9,4,个,COUNT,0.7815
109062501,1114843370.340001,66,22,11,4,个,COUNT,0.8977
107060111,1110649868.3399997,118,21,11,5,平方米,AREA,0.2948
108042100,1110493049.2999997,117,18,10,4,个,COUNT,0.5004
106010508,1110205363.1200004,67,19,10,4,个,COUNT,0.815
103030400,1107348229.0000005,91,16,9,3,箱,CONTAINER,0.4966
107060114,1097736862.1499996,99,22,11,5,千克,MASS,0.7205
109060313,1093895534.3300009,93,19,11,4,个,COUNT,0.7016
109040101,1088845277.5299997,80,22,14,6,个,COUNT,0.7924
109013703,1087647634.3300004,46,13,10,5,个,COUNT,0.8601
102049999,1087016869.3500001,53,19,11,6,千克,MASS,0.8893
106040699,1080806637.0499983,132,22,11,5,个,COUNT,0.7692
109010301,1078000992.5999997,42,16,10,4,套,SET,0.7133
103030707,1075564907.0,183,17,10,3,箱,CONTAINER,0.4382
109010803,1075135846.1400008,54,15,11,5,个,COUNT,0.8785
109023206,1073525824.23,88,23,13,5,个,COUNT,0.8223
107030406,1069104854.1299998,450,15,7,2,盒,CONTAINER,0.8603
101010302,1067010805.520001,56,20,12,5,千克,MASS,0.7528
107040402,1063526192.2700009,27,10,8,4,千克,MASS,0.9952
105010602,1059724519.3099998,96,24,13,6,个,COUNT,0.7482
109051604,1058163645.7199994,57,18,11,5,个,COUNT,0.8591
106051206,1054917628.510001,94,22,13,6,个,COUNT,0.7051
107030213,1050378505.2900001,208,16,8,3,盒,CONTAINER,0.6793
109041305,1048804658.7500002,108,22,12,5,瓦,POWER,0.4509
109040805,1048696829.7700001,79,18,12,4,个,COUNT,0.5051
108020401,1046503845.5799998,82,18,10,4,千克,MASS,0.6024
105020107,1043627635.0700003,130,21,12,6,平方米,AREA,0.3983
109024204,1042860130.6299999,52,19,9,3,个,COUNT,0.5235
107030108,1039314903.02,22,9,5,2,千克,MASS,0.9913
109062003,1031402029.1500002,55,14,9,4,副,SET,0.7243
109060904,1025157406.2500001,32,14,10,3,个,COUNT,0.6253
108032001,1024380882.1199994,47,16,10,5,千克,MASS,0.9711
109013102,1022370027.1999996,72,21,13,5,个,COUNT,0.9213
306030202,1010017157.9800006,24,11,7,1,UNKNOWN,UNKNOWN,0.3886
107020103,1007871469.1899999,49,15,11,6,千克,MASS,0.9868
109010304,1005064358.1400003,79,18,10,4,套,SET,0.4004
103010901,1001735383.3499997,179,15,9,3,千克,MASS,0.7162
104020118,999975251.9999992,85,21,13,5,个,COUNT,0.7623
109040802,997249521.8199997,76,20,12,5,个,COUNT,0.671
106051202,994675610.430004,263,21,11,5,个,COUNT,0.6214
109020601,994589533.3899997,49,17,12,5,套,SET,0.7164
109025603,991970488.8399997,65,19,10,4,个,COUNT,0.7341
104030301,991753070.509992,95,19,10,4,个,COUNT,0.9174
103030301,986421482.5699999,110,20,11,5,箱,CONTAINER,0.7579
107021305,983735054.1499999,59,18,11,5,千克,MASS,0.9295
106020103,981857850.2700001,192,26,13,5,个,COUNT,0.4808
104020403,980075856.7499998,77,19,11,5,个,COUNT,0.9786
103020301,975441840.4799998,290,20,12,5,箱,CONTAINER,0.3021
109023104,974235448.5299989,63,20,11,5,个,COUNT,0.8914
108011499,966740731.8699999,99,18,11,5,个,COUNT,0.5399
109060310,962387446.4000002,75,20,13,5,个,COUNT,0.5446
307030100,961614771.2100006,49,20,11,3,UNKNOWN,UNKNOWN,0.7577
109040804,960388447.0800003,156,20,11,5,个,COUNT,0.9456
109030802,959641190.0100001,33,14,11,4,个,COUNT,0.9511
109020603,959098493.0000007,46,13,11,5,千克,MASS,0.4412
109060206,956500963.6599996,82,18,9,3,个,COUNT,0.8685
103010906,953725550.7600015,59,13,7,2,千克,MASS,0.9852
109032103,948640299.7199998,58,19,11,5,个,COUNT,0.7723
107021412,944713552.5400002,179,18,10,4,千克,MASS,0.8601
109050604,944595186.95,36,14,10,4,个,COUNT,0.9839
103011204,937265856.25,45,12,6,3,千克,MASS,0.9568
109013403,936912592.2499999,117,21,12,5,个,COUNT,0.8214
101011601,935924220.380002,121,18,9,3,千克,MASS,0.6857
104010399,934603684.8499995,88,20,12,5,千克,MASS,0.4265
104020103,934236334.1899996,53,15,10,4,套,SET,0.5235
109040402,933371259.4899995,61,15,10,4,个,COUNT,0.9684
401020000,931103748.009998,97,24,14,6,UNKNOWN,UNKNOWN,0.3857
201030000,930996910.7700003,121,27,14,6,千克,MASS,0.5371
109022202,929596091.5599996,78,23,12,6,个,COUNT,0.828
109023201,919897727.5399998,86,21,12,5,个,COUNT,0.7573
106040899,917270915.9399992,176,19,10,4,个,COUNT,0.6665
103020104,915053428.0799986,259,19,9,3,箱,CONTAINER,0.3348
107020119,914665589.6600001,24,10,6,2,千克,MASS,0.7519
107050803,913567695.7399975,212,23,12,6,个,COUNT,0.6559
107060399,913344161.2800002,98,21,12,5,千克,MASS,0.3822
108031199,906444212.6699998,54,16,11,4,千克,MASS,0.7906
109041905,902367400.6599995,47,12,8,2,个,COUNT,0.9702
107020225,896859341.8600001,39,12,7,3,千克,MASS,0.992
109062601,896164080.2000002,77,20,12,5,个,COUNT,0.8717
109012704,895911169.1600002,105,20,12,5,个,COUNT,0.7043
109060801,895607945.2399999,50,18,10,4,个,COUNT,0.7049
103019900,894616366.7599996,122,18,9,3,千克,MASS,0.4442
107021002,892773342.7000009,53,18,11,5,千克,MASS,0.9772
109012905,892092467.6800001,53,14,10,4,个,COUNT,0.7657
103011003,890401980.2199998,91,16,8,2,UNKNOWN,UNKNOWN,0.69
109060702,887321714.1400001,61,20,11,4,个,COUNT,0.5294
107030710,884576895.5699997,865,22,12,5,盒,CONTAINER,0.301
107021005,878807772.9199998,71,20,12,6,千克,MASS,0.9812
106040801,878045827.8000007,59,18,10,4,个,COUNT,0.7348
109010501,876913288.0299993,88,21,12,5,个,COUNT,0.8365
107021409,874875265.6999998,261,22,11,5,千克,MASS,0.5438
101040100,874038165.8699999,115,17,8,2,千克,MASS,0.8532
108011401,869159847.8000023,167,19,10,4,个,COUNT,0.7467
301010102,868480579.7699997,72,25,14,6,UNKNOWN,UNKNOWN,0.4423
108040303,864057250.7699999,185,22,12,5,个,COUNT,0.8485
105010303,858852579.7099998,50,14,11,5,个,COUNT,0.7427
107020120,854948448.1800003,66,19,11,5,千克,MASS,0.9665
108041202,854756759.8800005,62,17,11,5,千克,MASS,0.6708
109042399,853766470.3699927,99,21,13,6,个,COUNT,0.9101
107020231,853324085.3000003,19,9,7,3,千克,MASS,0.9995
109051399,852499639.2099998,75,21,12,4,个,COUNT,0.5044
107030399,844663459.19,125,15,7,2,千克,MASS,0.5553
108031403,843757617.15,35,11,9,4,千克,MASS,0.8697
109020202,838459822.4800011,49,15,9,3,个,COUNT,0.5973
104020116,837188966.9600009,29,8,8,3,个,COUNT,0.9871
107021901,836991381.0300003,102,21,12,5,千克,MASS,0.8869
109050801,836616978.3400003,61,17,10,4,个,COUNT,0.8381
109010699,832812469.33,34,12,9,3,千克,MASS,0.791
108042700,829587695.5200014,145,20,11,5,个,COUNT,0.5825
108020404,829584493.2599998,114,16,10,4,个,COUNT,0.4873
109060104,829365924.3,91,21,11,5,个,COUNT,0.6541
108031402,828880619.9299995,67,17,9,4,个,COUNT,0.5587
108042300,826984806.8699934,153,21,11,5,个,COUNT,0.7819
102050202,821067826.3200002,45,17,11,5,千克,MASS,0.8129
104030501,819193748.439994,63,13,9,3,个,COUNT,0.871
109012003,816305850.6600008,113,21,12,6,个,COUNT,0.8356
108010302,812866379.0899998,85,19,11,5,千米,LENGTH,0.5658
109031404,811279777.0599996,82,19,11,5,个,COUNT,0.705
102050302,810265547.9399999,34,12,9,4,千克,MASS,0.9852
108031003,810153909.59,14,6,6,2,千克,MASS,0.9983
107030120,809109906.9799999,80,20,11,5,千克,MASS,0.9117
108031002,808269960.8100013,13,6,5,2,千克,MASS,0.999
109012002,805674708.2299998,59,16,11,5,套,SET,0.4858
108010703,805285541.92,66,18,11,5,平方米,AREA,0.5893
109041001,804618447.1199998,85,18,11,3,千米,LENGTH,0.7294
109051504,804598295.5099996,29,6,6,2,个,COUNT,0.9871
401010000,803119064.91,68,22,14,6,项,SERVICE,0.376
108011501,801205552.7099894,106,20,11,5,个,COUNT,0.9366
107030210,800129400.289999,277,17,9,4,个,COUNT,0.5151
109042107,796028806.8699999,47,16,10,4,个,COUNT,0.8254
110020204,794943484.8500004,29,11,9,3,千克,MASS,0.776
108012902,792633263.0599998,95,19,11,5,千克,MASS,0.7924
109020105,791644927.3799999,50,14,11,5,个,COUNT,0.8507
109041999,790463974.9699998,43,13,8,2,个,COUNT,0.9631
109050302,790055701.8100003,78,18,9,2,个,COUNT,0.9376
103020203,788219159.3599992,202,15,9,3,箱,CONTAINER,0.6095
107021902,788184703.1300001,69,18,11,4,千克,MASS,0.9514
108032499,784228350.5600001,28,10,9,4,个,COUNT,0.5322
104020407,782300909.5500009,123,21,12,5,个,COUNT,0.8887
101030399,780837749.9000001,36,13,7,2,千克,MASS,0.8562
104020109,780745506.1499997,57,15,9,3,个,COUNT,0.9843
107060306,779945834.7200003,103,22,15,6,千瓦时,ENERGY,0.3108
108012799,776042766.3799998,77,17,10,5,千克,MASS,0.7969
101011199,773571103.2499999,76,17,9,3,千克,MASS,0.7525
109040801,773307329.6199998,73,17,12,6,个,COUNT,0.9207
102050407,772409700.9499999,55,21,12,6,千克,MASS,0.632
307010100,771684053.3799996,87,25,13,5,UNKNOWN,UNKNOWN,0.709
104011003,770439349.7500002,113,21,12,5,千米,LENGTH,0.2955
107022601,769549203.76,37,16,9,3,千克,MASS,0.9937
109051902,769408986.4199994,70,14,10,4,个,COUNT,0.954
104010501,767476231.3399999,86,17,11,5,个,COUNT,0.5859
109010599,766274035.4600002,54,18,11,4,个,COUNT,0.9716
109051305,764305502.0600001,70,17,12,4,个,COUNT,0.7629
109040803,761681333.9200003,84,20,12,5,个,COUNT,0.8881
109069900,760438599.6099997,120,23,12,5,个,COUNT,0.6889
104010702,758254897.3700002,137,22,13,5,个,COUNT,0.7303
109011305,756355983.7899996,142,25,13,5,个,COUNT,0.6977
